MAE,RMSE,R2,Bias
0.3125684615140074,0.48930224326996263,0.8686615332485769,-0.07850910539191108
0.308748990434858,0.4658108470371469,0.8742034052161858,-0.018321401108485902
0.35116372237593957,0.5270511565270205,0.8241459718089645,0.02781510833417782
0.37925172985583633,0.5637791598072457,0.8049463596123783,-0.04775239501284488
0.2918994699870111,0.44592277684230663,0.8846820425208627,-0.015038734187557388
0.32231452717471015,0.5044924597787842,0.8467625194860484,-0.09019439671365506
0.3543198645600617,0.5214597551535194,0.8313816108817934,0.02376815462420094
0.3190490689851606,0.4832961450346671,0.8589736648259267,-0.05473226212466763
0.32256683048974805,0.4933867005340888,0.845957895476947,-0.09799401481429522
0.2885397895587948,0.44198465828006517,0.8784125757889352,-0.0242807508175947
0.3414246203773868,0.5189758477683767,0.820837217556863,0.03025337032741526
0.3622128250508434,0.5336002890720737,0.831928445015206,0.016675239392891596
0.28596722150189385,0.4410642106287153,0.8851303775405451,-0.13317976489919547
0.32891096289252275,0.4913720126892087,0.8486974141358535,-0.007961501995815377
0.36546179783474836,0.5487306856004829,0.8345023866379571,-0.07342074616737977
0.3383580553621046,0.5112330199282185,0.8522052609377174,-0.041212695731941404
0.31683058231427985,0.47555842614026705,0.8642782854170422,-0.0534731332776323
0.3223545253237312,0.49925335654110775,0.8314367319014426,-0.1276725121446508
0.3207955449730467,0.5017604197816846,0.8422344234583179,-0.04695594978295969
0.35198245654706484,0.5353047906264214,0.8239130032359456,-0.07056528785982534
0.3003710929752299,0.45405782369470343,0.8581597177295652,-0.056495138561056576
0.33901496266931297,0.5068785911999628,0.8680162858715833,-0.004807672985016346
0.2978761632684285,0.4617550293868422,0.8563406321201144,-0.07007720636244766
0.26767382142029794,0.40087076176234065,0.9039502324078094,-0.07772667036312483
0.3108627621855955,0.47250434563271354,0.8759103836782717,-0.02354786236173753
0.32019440560401824,0.48772909501566797,0.8556416939969713,-0.008386245509729969
0.3115732381076397,0.4721981505537921,0.8754552413167513,-0.012762579166741374
0.3320987473800914,0.5017762617982221,0.8488459029530501,0.025331970967057398
0.2622232968673099,0.40222718163822396,0.8972797343688986,-0.0879939979287432
0.3314745262200532,0.5016864188674711,0.8550321832598171,-0.05428357091383315
0.29273746575489445,0.4427357465930816,0.8712380474708458,-0.03329084432661873
0.2914647301967457,0.43978251724044704,0.8733185154654981,-0.055624767754582846
0.3430625129388606,0.5096359759471837,0.830548356273656,0.024274266357163565
0.3296270801124926,0.5116606056308388,0.8411470081697043,-0.10281040186868491
