turn_radius_m,body_speed_m_s,wheel,steering_deg,rolling_speed_m_s,wheel_rpm
2.9,0.25,RR,-7.683849110906623,0.2927145112174812,19.965840589281505
2.925,0.25,FL,10.45644392979179,0.21380707042739586,14.583622339935877
2.925,0.25,FR,7.627853175633866,0.29233038348474005,19.939639520376748
2.925,0.25,RL,-10.45644392979179,0.21380707042739586,14.583622339935877
2.925,0.25,RR,-7.627853175633866,0.29233038348474005,19.939639520376748
2.95,0.25,FL,10.353534581832108,0.21407895149217918,14.602167146533027
2.95,0.25,FR,7.572662751054667,0.2919530392597545,19.91390114952519
2.95,0.25,RL,-10.353534581832108,0.21407895149217918,14.602167146533027
2.95,0.25,RR,-7.572662751054667,0.2919530392597545,19.91390114952519
2.975,0.25,FL,10.252609640987297,0.21434693473807348,14.620446085782978
2.975,0.25,FR,7.518260680431001,0.2915823017326476,19.888613416655733
2.975,0.25,RL,-10.252609640987297,0.21434693473807348,14.620446085782978
2.975,0.25,RR,-7.518260680431001,0.2915823017326476,19.888613416655733
3.0,0.25,FL,10.153612865796259,0.21461109852733876,14.638464502717605
3.0,0.25,FR,7.464630288002868,0.2912180001495634,19.863764674773996
3.0,0.25,RL,-10.153612865796259,0.21461109852733876,14.638464502717605
3.0,0.25,RR,-7.464630288002868,0.2912180001495634,19.863764674773996
3.025,0.25,FL,10.056490097356239,0.21487151934229334,14.656227614139336
3.025,0.25,FR,7.411755362349359,0.2908599695567976,19.839343672509656
3.025,0.25,RL,-10.056490097356239,0.21487151934229334,14.656227614139336
3.025,0.25,RR,-7.411755362349359,0.2908599695567976,19.839343672509656
3.0500000000000003,0.25,FL,9.96118916487949,0.21512827182985472,14.673740511659279
3.0500000000000003,0.25,FR,7.3596201404315575,0.2905080505577436,19.815339537537916
3.0500000000000003,0.25,RL,-9.96118916487949,0.21512827182985472,14.673740511659279
3.0500000000000003,0.25,RR,-7.3596201404315575,0.2905080505577436,19.815339537537916
3.075,0.25,FL,9.867659796284029,0.2153814288456619,14.691008164706751
3.075,0.25,FR,7.308209292285166,0.29016208908191193,19.791741760824497
3.075,0.25,RL,-9.867659796284029,0.2153814288456619,14.691008164706751
3.075,0.25,RR,-7.308209292285166,0.29016208908191193,19.791741760824497
3.1,0.25,FL,9.775853533511944,0.21563106149769393,14.708035423504482
3.1,0.25,FR,7.25750790633232,0.2898219361653328,19.768540181647055
3.1,0.25,RL,-9.775853533511944,0.21563106149769393,14.708035423504482
3.1,0.25,RR,-7.25750790633232,0.2898219361653328,19.768540181647055
3.125,0.25,FL,9.685723652289763,0.21587723918931334,14.72482702200456
3.125,0.25,FR,7.20750147528379,0.289487447741694,19.745724973348857
3.125,0.25,RL,-9.685723652289763,0.21587723918931334,14.72482702200456
3.125,0.25,RR,-7.20750147528379,0.289487447741694,19.745724973348857
3.15,0.25,FL,9.597225086064439,0.2161200296616731,14.74138758078099
3.15,0.25,FR,7.158175882604197,0.2891584844436081,19.72328662978335
3.15,0.25,RL,-9.597225086064439,0.2161200296616731,14.74138758078099
3.15,0.25,RR,-7.158175882604197,0.2891584844436081,19.72328662978335
3.1750000000000003,0.25,FL,9.510314353866635,0.21635949903543789,14.75772160987547
3.1750000000000003,0.25,FR,7.109517389514349,0.28883491141344414,19.70121595241114
3.1750000000000003,0.25,RL,-9.510314353866635,0.21635949903543789,14.75772160987547
3.1750000000000003,0.25,RR,-7.109517389514349,0.28883491141344414,19.70121595241114
3.2,0.25,FL,9.424949491869294,0.21659571185177726,14.7738335115935
3.2,0.25,FR,7.061512622506139,0.28851659812318964,19.679504038012922
3.2,0.25,RL,-9.424949491869294,0.21659571185177726,14.7738335115935
3.2,0.25,RR,-7.061512622506139,0.28851659812318964,19.679504038012922
3.225,0.25,FL,9.341089988424995,0.2168287311125979,14.789727583248597
3.225,0.25,FR,7.01414856134669,0.28820341820284895,19.65814226698463
3.225,0.25,RL,-9.341089988424995,0.2168287311125979,14.789727583248597
3.225,0.25,RR,-7.01414856134669,0.28820341820284895,19.65814226698463
3.25,0.25,FL,9.25869672237972,0.21705861831998804,14.805408019852768
3.25,0.25,FR,6.967412527549672,0.28789524927690807,19.637122292182855
3.25,0.25,RL,-9.25869672237972,0.21705861831998804,14.805408019852768
3.25,0.25,RR,-6.967412527549672,0.28789524927690807,19.637122292182855
3.275,0.25,FL,9.177731904473838,0.21728543351485366,14.820878916751859
3.275,0.25,FR,6.921292173292796,0.28759197280843,19.61643602829068
3.275,0.25,RL,-9.177731904473838,0.21728543351485366,14.820878916751859
3.275,0.25,RR,-6.921292173292796,0.28759197280843,19.61643602829068
3.3000000000000003,0.25,FL,9.098159021653458,0.21750923531473157,14.83614427220476
3.3000000000000003,0.25,FR,6.875775470761586,0.28729347395037014,19.59607564167603
3.3000000000000003,0.25,RL,-9.098159021653458,0.21750923531473157,14.83614427220476
3.3000000000000003,0.25,RR,-6.875775470761586,0.28729347395037014,19.59607564167603
3.325,0.25,FL,9.019942784126494,0.2177300809507685,14.85120798990571
3.325,0.25,FR,6.830850701900525,0.28699964140372336,19.576033540715983
3.325,0.25,RL,-9.019942784126494,0.2177300809507685,14.85120798990571
3.325,0.25,RR,-6.830850701900525,0.28699964140372336,19.576033540715983
3.35,0.25,FL,8.943049075008501,0.21794802630386054,14.866073881449354
3.35,0.25,FR,6.786506448553601,0.2867103672821436,19.556302366562562
3.35,0.25,RL,-8.943049075008501,0.21794802630386054,14.866073881449354
3.35,0.25,RR,-6.786506448553601,0.2867103672821436,19.556302366562562
3.375,0.25,FL,8.867444902413121,0.2181631259399495,14.880745668738282
3.375,0.25,FR,6.742731582977203,0.2864255469826927,19.53687498432662
3.375,0.25,RL,-8.867444902413121,0.2181631259399495,14.880745668738282
3.375,0.25,RR,-6.742731582977203,0.2864255469826927,19.53687498432662
3.4,0.25,FL,8.793098353851068,0.2183754331444773,14.89522698633312
3.4,0.25,FR,6.699515258709159,0.2861450790623985,19.517744474657967
3.4,0.25,RL,-8.793098353851068,0.2183754331444773,14.89522698633312
3.4,0.25,RR,-6.699515258709159,0.2861450790623985,19.517744474657967
3.4250000000000003,0.25,FL,8.719978552810083,0.2185849999560007,14.909521383745385
3.4250000000000003,0.25,FR,6.656846901778431,0.28586886512032206,19.498904125701237
3.4250000000000003,0.25,RL,-8.719978552810083,0.2185849999560007,14.909521383745385
3.4250000000000003,0.25,RR,-6.656846901778431,0.28586886512032206,19.498904125701237
3.45,0.25,FL,8.648055617396286,0.21879187719897272,14.923632327673483
3.45,0.25,FR,6.614716202240912,0.2855968096848482,19.48034742540809
3.45,0.25,RL,-8.648055617396286,0.21879187719897272,14.923632327673483
3.45,0.25,RR,-6.614716202240912,0.2855968096848482,19.48034742540809
3.475,0.25,FL,8.577300620924605,0.2189961145156973,14.937563204182283
3.475,0.25,FR,6.573113106027233,0.28532882010593386,19.462068054187515
3.475,0.25,RL,-8.577300620924605,0.2189961145156973,14.937563204182283
3.475,0.25,RR,-6.573113106027233,0.28532882010593386,19.462068054187515
3.5,0.25,FL,8.507685554352912,0.21919776039746688,14.951317320827036
3.5,0.25,FR,6.532027807089438,0.285064806452061,19.44405987787711
3.5,0.25,RL,-8.507685554352912,0.21919776039746688,14.951317320827036
3.5,0.25,RR,-6.532027807089438,0.285064806452061,19.44405987787711
3.525,0.25,FL,8.43918329046088,0.21939686221489346,14.964897908722188
3.525,0.25,FR,6.49145073983378,0.2848046814116585,19.426316941019092
3.525,0.25,RL,-8.43918329046088,0.21939686221489346,14.964897908722188
3.525,0.25,RR,-6.49145073983378,0.2848046814116585,19.426316941019092
3.5500000000000003,0.25,FL,8.3717675496805,0.21959346624744494,14.978308124556058
3.5500000000000003,0.25,FR,6.451372571827661,0.2845483601987669,19.4088334604258
3.5500000000000003,0.25,RL,-8.3717675496805,0.21959346624744494,14.978308124556058
3.5500000000000003,0.25,RR,-6.451372571827661,0.2845483601987669,19.4088334604258
3.575,0.25,FL,8.305412867490906,0.21978761771219937,14.991551052552145
3.575,0.25,FR,6.411784196769243,0.28429576046273786,19.39160381902035
3.575,0.25,RL,-8.305412867490906,0.21978761771219937,14.991551052552145
3.575,0.25,RR,-6.411784196769243,0.28429576046273786,19.39160381902035
3.6,0.25,FL,8.24009456329513,0.2199793607918314,15.004629706378045
3.6,0.25,FR,6.3726767277087895,0.28404680220176637,19.3746225599387
3.6,0.25,RL,-8.24009456329513,0.2199793607918314,15.004629706378045
3.6,0.25,RR,-6.3726767277087895,0.28404680220176637,19.3746225599387
3.625,0.25,FL,8.175788710701557,0.22016873866184475,15.017547031002975
3.625,0.25,FR,6.334041490511345,0.28380140768006956,19.357884380880538
3.625,0.25,RL,-8.175788710701557,0.22016873866184475,15.017547031002975
3.625,0.25,RR,-6.334041490511345,0.28380140768006956,19.357884380880538
3.65,0.25,FL,8.112472109137146,0.22035579351706625,15.030305904504909
3.65,0.25,FR,6.295870017550853,0.2835595013485337,19.34138412869661
3.65,0.25,RL,-8.112472109137146,0.22035579351706625,15.030305904504909
3.65,0.25,RR,-6.295870017550853,0.2835595013485337,19.34138412869661
3.6750000000000003,0.25,FL,8.050122256723892,0.22054056659741636,15.042909139828351
3.6750000000000003,0.25,FR,6.25815404162619,0.2833210097686614,19.32511679420127
3.6750000000000003,0.25,RL,-8.050122256723892,0.22054056659741636,15.042909139828351
3.6750000000000003,0.25,RR,-6.25815404162619,0.2833210097686614,19.32511679420127
3.7,0.25,FL,7.988717324353882,0.22072309821297226,15.055359486493895
3.7,0.25,FR,6.220885490090167,0.2830858615396613,19.309077507199266
3.7,0.25,RL,-7.988717324353882,0.22072309821297226,15.055359486493895
3.7,0.25,RR,-6.220885490090167,0.2830858615396613,19.309077507199266
3.725,0.25,FL,7.92823613090209,0.2209034277683391,15.067659632260552
3.725,0.25,FR,6.18405647918284,0.2828539872285292,19.29326153171668
3.725,0.25,RL,-7.92823613090209,0.2209034277683391,15.067659632260552
3.725,0.25,RR,-6.18405647918284,0.2828539872285292,19.29326153171668
3.75,0.25,FL,7.868658119519484,0.22108159378634645,15.079812204742067
3.75,0.25,FR,6.147659308560931,0.2826253193029795,19.277664261426192
3.75,0.25,RL,-7.868658119519484,0.22108159378634645,15.079812204742067
3.75,0.25,RR,-6.147659308560931,0.2826253193029795,19.277664261426192
3.775,0.25,FL,7.809963334952304,0.22125763393108475,15.09181977297823
3.775,0.25,FR,6.111686456015537,0.28239979206709215,19.262281215257627
3.775,0.25,RL,-7.809963334952304,0.22125763393108475,15.09181977297823
3.775,0.25,RR,-6.111686456015537,0.28239979206709215,19.262281215257627
3.8000000000000003,0.25,FL,7.752132401836437,0.22143158503029886,15.103684848962311
3.8000000000000003,0.25,FR,6.076130572370601,0.28217734159954866,19.24710803318506
3.8000000000000003,0.25,RL,-7.752132401836437,0.22143158503029886,15.103684848962311
3.8000000000000003,0.25,RR,-6.076130572370601,0.28217734159954866,19.24710803318506
3.825,0.25,FL,7.695146503918642,0.2216034830971552,15.115409889125797
3.825,0.25,FR,6.0409844765550424,0.2819579056943363,19.23214047218232
3.825,0.25,RL,-7.695146503918642,0.2216034830971552,15.115409889125797
3.825,0.25,RR,-6.0409844765550424,0.2819579056943363,19.23214047218232
3.85,0.25,FL,7.638987364159108,0.22177336335139738,15.126997295781374
3.85,0.25,FR,6.006241150841678,0.28174142380380657,19.21737440233903
3.85,0.25,RL,-7.638987364159108,0.22177336335139738,15.126997295781374
3.85,0.25,RR,-6.006241150841678,0.28174142380380657,19.21737440233903
3.875,0.25,FL,7.583637225672327,0.2219412602399073,15.138449418525417
3.875,0.25,FR,5.971893736246449,0.28152783698397976,19.202805803129866
3.875,0.25,RL,-7.583637225672327,0.2219412602399073,15.138449418525417
3.875,0.25,RR,-5.971893736246449,0.28152783698397976,19.202805803129866
3.9,0.25,FL,7.5290788334656185,0.2221072074566869,15.14976855560091
3.9,0.25,FR,5.937935528081672,0.28131708784199383,19.188430759830105
3.9,0.25,RL,-7.5290788334656185,0.2221072074566869,15.14976855560091
3.9,0.25,RR,-5.937935528081672,0.28131708784199383,19.188430759830105
3.9250000000000003,0.25,FL,7.475295416936898,0.22227123796227657,15.160956955221964
3.9250000000000003,0.25,FR,5.904359971657388,0.2811091204855997,19.17424546007073
3.9250000000000003,0.25,RL,-7.475295416936898,0.22227123796227657,15.160956955221964
3.9250000000000003,0.25,RR,-5.904359971657388,0.2811091204855997,19.17424546007073
3.95,0.25,FL,7.4222706730953485,0.22243338400262483,15.172016816860909
3.95,0.25,FR,5.871160658125098,0.2809038804746111,19.160246190526845
3.95,0.25,RL,-7.4222706730953485,0.22243338400262483,15.172016816860909
3.95,0.25,RR,-5.871160658125098,0.2809038804746111,19.160246190526845
3.975,0.25,FL,7.3699887504705925,0.2225936771274254,15.182950292499047
3.975,0.25,FR,5.838331320458444,0.2807013147742212,19.146429333733447
3.975,0.25,RL,-7.3699887504705925,0.2225936771274254,15.182950292499047
3.975,0.25,RR,-5.838331320458444,0.2807013147742212,19.146429333733447
4.0,0.25,FL,7.318434233677848,0.22275214820793537,15.193759487842025
4.0,0.25,FR,5.805865829565577,0.28050137171010414,19.132791365022943
4.0,0.25,RL,-7.318434233677848,0.22275214820793537,15.193759487842025
4.0,0.25,RR,-5.805865829565577,0.28050137171010414,19.132791365022943
