payload_kg,downhill_front_slope_deg,COM_x_m,COM_z_m,front_edge_margin_m,front_static_tip_deg,lateral_static_tip_deg
0.0,13.0,0.0,0.58,0.3200964491471734,38.05236939863048,38.719992874300225
0.0,13.5,0.0,0.58,0.31475431973353274,38.05236939863048,38.719992874300225
0.0,14.0,0.0,0.58,0.3093897583509552,38.05236939863048,38.719992874300225
0.0,14.5,0.0,0.58,0.30400180107358366,38.05236939863048,38.719992874300225
0.0,15.0,0.0,0.58,0.2985894683899489,38.05236939863048,38.719992874300225
0.0,15.5,0.0,0.58,0.29315176444529367,38.05236939863048,38.719992874300225
0.0,16.0,0.0,0.58,0.28768767625989144,38.05236939863048,38.719992874300225
0.0,16.5,0.0,0.58,0.2821961729219935,38.05236939863048,38.719992874300225
0.0,17.0,0.0,0.58,0.27667620475397703,38.05236939863048,38.719992874300225
0.0,17.5,0.0,0.58,0.2711267024501896,38.05236939863048,38.719992874300225
0.0,18.0,0.0,0.58,0.2655465761849144,38.05236939863048,38.719992874300225
0.0,18.5,0.0,0.58,0.2599347146887976,38.05236939863048,38.719992874300225
0.0,19.0,0.0,0.58,0.2542899842919942,38.05236939863048,38.719992874300225
0.0,19.5,0.0,0.58,0.24861122793219517,38.05236939863048,38.719992874300225
0.0,20.0,0.0,0.58,0.24289726412560267,38.05236939863048,38.719992874300225
0.0,20.5,0.0,0.58,0.2371468858988133,38.05236939863048,38.719992874300225
0.0,21.0,0.0,0.58,0.23135885967945888,38.05236939863048,38.719992874300225
0.0,21.5,0.0,0.58,0.22553192414333342,38.05236939863048,38.719992874300225
0.0,22.0,0.0,0.58,0.2196647890156091,38.05236939863048,38.719992874300225
0.0,22.5,0.0,0.58,0.21375613382360492,38.05236939863048,38.719992874300225
0.0,23.0,0.0,0.58,0.20780460659842928,38.05236939863048,38.719992874300225
0.0,23.5,0.0,0.58,0.20180882252265853,38.05236939863048,38.719992874300225
0.0,24.0,0.0,0.58,0.19576736252104904,38.05236939863048,38.719992874300225
0.0,24.5,0.0,0.58,0.18967877179110093,38.05236939863048,38.719992874300225
0.0,25.0,0.0,0.58,0.18354155827010088,38.05236939863048,38.719992874300225
0.0,25.5,0.0,0.58,0.1773541910350671,38.05236939863048,38.719992874300225
0.0,26.0,0.0,0.58,0.1711150986318004,38.05236939863048,38.719992874300225
0.0,26.5,0.0,0.58,0.1648226673290098,38.05236939863048,38.719992874300225
0.0,27.0,0.0,0.58,0.15847523929323132,38.05236939863048,38.719992874300225
0.0,27.5,0.0,0.58,0.15207111067998724,38.05236939863048,38.719992874300225
0.0,28.0,0.0,0.58,0.14560852963634235,38.05236939863048,38.719992874300225
0.0,28.5,0.0,0.58,0.13908569420970662,38.05236939863048,38.719992874300225
0.0,29.0,0.0,0.58,0.13250075015739404,38.05236939863048,38.719992874300225
0.0,29.5,0.0,0.58,0.12585178865109337,38.05236939863048,38.719992874300225
0.0,30.0,0.0,0.58,0.1191368438700171,38.05236939863048,38.719992874300225
0.0,30.5,0.0,0.58,0.11235389047608046,38.05236939863048,38.719992874300225
0.0,31.0,0.0,0.58,0.10550084096401502,38.05236939863048,38.719992874300225
0.0,31.5,0.0,0.58,0.09857554287883946,38.05236939863048,38.719992874300225
0.0,32.0,0.0,0.58,0.09157577589259008,38.05236939863048,38.719992874300225
0.0,32.5,0.0,0.58,0.08449924873165399,38.05236939863048,38.719992874300225
0.0,33.0,0.0,0.58,0.07734359594544388,38.05236939863048,38.719992874300225
0.0,33.5,0.0,0.58,0.07010637450649898,38.05236939863048,38.719992874300225
0.0,34.0,0.0,0.58,0.06278506023139258,38.05236939863048,38.719992874300225
0.0,34.5,0.0,0.58,0.05537704401106447,38.05236939863048,38.719992874300225
0.0,35.0,0.0,0.58,0.04787962783836841,38.05236939863048,38.719992874300225
0.0,35.5,0.0,0.58,0.040290020619736966,38.05236939863048,38.719992874300225
0.0,36.0,0.0,0.58,0.032605333756890786,38.05236939863048,38.719992874300225
0.0,36.5,0.0,0.58,0.024822576483477243,38.05236939863048,38.719992874300225
0.0,37.0,0.0,0.58,0.01693865094037944,38.05236939863048,38.719992874300225
0.0,37.5,0.0,0.58,0.008950346972203038,38.05236939863048,38.719992874300225
0.0,38.0,0.0,0.58,0.0008543366261039576,38.05236939863048,38.719992874300225
0.0,38.5,0.0,0.58,-0.00735283166734052,38.05236939863048,38.719992874300225
0.0,39.0,0.0,0.58,-0.01567473925310403,38.05236939863048,38.719992874300225
0.0,39.5,0.0,0.58,-0.02411510377414744,38.05236939863048,38.719992874300225
0.0,40.0,0.0,0.58,-0.03267778608282229,38.05236939863048,38.719992874300225
0.05,0.0,0.0016632016632016635,0.5808731808731808,0.45233679833679835,37.90855834756811,38.67793460737162
0.05,0.5,0.0016632016632016635,0.5808731808731808,0.4472675948841206,37.90855834756811,38.67793460737162
0.05,1.0,0.0016632016632016635,0.5808731808731808,0.4421976192495967,37.90855834756811,38.67793460737162
0.05,1.5,0.0016632016632016635,0.5808731808731808,0.4371260987808091,37.90855834756811,38.67793460737162
0.05,2.0,0.0016632016632016635,0.5808731808731808,0.4320522598835877,37.90855834756811,38.67793460737162
0.05,2.5,0.0016632016632016635,0.5808731808731808,0.4269753275496086,37.90855834756811,38.67793460737162
0.05,3.0,0.0016632016632016635,0.5808731808731808,0.4218945248821586,37.90855834756811,38.67793460737162
0.05,3.5,0.0016632016632016635,0.5808731808731808,0.41680907261944844,37.90855834756811,38.67793460737162
0.05,4.0,0.0016632016632016635,0.5808731808731808,0.4117181886548507,37.90855834756811,38.67793460737162
0.05,4.5,0.0016632016632016635,0.5808731808731808,0.40662108755343374,37.90855834756811,38.67793460737162
0.05,5.0,0.0016632016632016635,0.5808731808731808,0.40151698006415143,37.90855834756811,38.67793460737162
0.05,5.5,0.0016632016632016635,0.5808731808731808,0.39640507262704305,37.90855834756811,38.67793460737162
0.05,6.0,0.0016632016632016635,0.5808731808731808,0.3912845668747817,37.90855834756811,38.67793460737162
0.05,6.5,0.0016632016632016635,0.5808731808731808,0.38615465912790076,37.90855834756811,38.67793460737162
