assumed_tau_s,speed_m_s,distance_to_90pct_m,minimum_dwell_90pct_s,minimum_dwell_95pct_s
30.0,0.315,21.759429128793734,69.07755278982138,89.87196820661973
30.0,0.31999999999999995,22.104816892742836,69.07755278982138,89.87196820661973
30.0,0.32499999999999996,22.450204656691945,69.07755278982138,89.87196820661973
30.0,0.32999999999999996,22.79559242064105,69.07755278982138,89.87196820661973
30.0,0.33499999999999996,23.14098018459016,69.07755278982138,89.87196820661973
30.0,0.33999999999999997,23.486367948539268,69.07755278982138,89.87196820661973
30.0,0.345,23.831755712488373,69.07755278982138,89.87196820661973
30.0,0.35,24.177143476437482,69.07755278982138,89.87196820661973
30.0,0.355,24.522531240386584,69.07755278982138,89.87196820661973
30.0,0.36,24.867919004335693,69.07755278982138,89.87196820661973
30.0,0.365,25.213306768284802,69.07755278982138,89.87196820661973
30.0,0.37,25.558694532233908,69.07755278982138,89.87196820661973
30.0,0.37499999999999994,25.904082296183013,69.07755278982138,89.87196820661973
30.0,0.37999999999999995,26.24947006013212,69.07755278982138,89.87196820661973
30.0,0.38499999999999995,26.594857824081227,69.07755278982138,89.87196820661973
30.0,0.38999999999999996,26.940245588030336,69.07755278982138,89.87196820661973
30.0,0.39499999999999996,27.285633351979442,69.07755278982138,89.87196820661973
30.0,0.39999999999999997,27.631021115928547,69.07755278982138,89.87196820661973
30.0,0.40499999999999997,27.976408879877653,69.07755278982138,89.87196820661973
30.0,0.41,28.32179664382676,69.07755278982138,89.87196820661973
30.0,0.415,28.66718440777587,69.07755278982138,89.87196820661973
30.0,0.42,29.012572171724976,69.07755278982138,89.87196820661973
30.0,0.42499999999999993,29.35795993567408,69.07755278982138,89.87196820661973
30.0,0.42999999999999994,29.70334769962319,69.07755278982138,89.87196820661973
30.0,0.43499999999999994,30.048735463572296,69.07755278982138,89.87196820661973
30.0,0.43999999999999995,30.394123227521405,69.07755278982138,89.87196820661973
30.0,0.44499999999999995,30.739510991470507,69.07755278982138,89.87196820661973
30.0,0.44999999999999996,31.084898755419616,69.07755278982138,89.87196820661973
30.0,0.45499999999999996,31.430286519368725,69.07755278982138,89.87196820661973
30.0,0.45999999999999996,31.77567428331783,69.07755278982138,89.87196820661973
30.0,0.46499999999999997,32.12106204726694,69.07755278982138,89.87196820661973
30.0,0.47,32.466449811216044,69.07755278982138,89.87196820661973
30.0,0.475,32.81183757516516,69.07755278982138,89.87196820661973
30.0,0.4799999999999999,33.157225339114255,69.07755278982138,89.87196820661973
30.0,0.48499999999999993,33.50261310306336,69.07755278982138,89.87196820661973
30.0,0.48999999999999994,33.848000867012466,69.07755278982138,89.87196820661973
30.0,0.49499999999999994,34.19338863096158,69.07755278982138,89.87196820661973
30.0,0.49999999999999994,34.538776394910684,69.07755278982138,89.87196820661973
30.0,0.5049999999999999,34.88416415885979,69.07755278982138,89.87196820661973
30.0,0.5099999999999999,35.229551922808895,69.07755278982138,89.87196820661973
30.0,0.5149999999999999,35.574939686758,69.07755278982138,89.87196820661973
30.0,0.5199999999999999,35.92032745070711,69.07755278982138,89.87196820661973
30.0,0.5249999999999999,36.26571521465622,69.07755278982138,89.87196820661973
30.0,0.5299999999999999,36.611102978605324,69.07755278982138,89.87196820661973
30.0,0.5349999999999999,36.95649074255443,69.07755278982138,89.87196820661973
30.0,0.5399999999999999,37.30187850650354,69.07755278982138,89.87196820661973
30.0,0.5449999999999999,37.64726627045265,69.07755278982138,89.87196820661973
30.0,0.5499999999999999,37.99265403440175,69.07755278982138,89.87196820661973
30.0,0.5549999999999999,38.33804179835086,69.07755278982138,89.87196820661973
30.0,0.5599999999999999,38.68342956229996,69.07755278982138,89.87196820661973
30.0,0.565,39.028817326249076,69.07755278982138,89.87196820661973
30.0,0.57,39.37420509019818,69.07755278982138,89.87196820661973
30.0,0.575,39.719592854147294,69.07755278982138,89.87196820661973
30.0,0.58,40.06498061809639,69.07755278982138,89.87196820661973
30.0,0.585,40.4103683820455,69.07755278982138,89.87196820661973
30.0,0.59,40.75575614599461,69.07755278982138,89.87196820661973
30.0,0.595,41.101143909943715,69.07755278982138,89.87196820661973
30.0,0.6,41.44653167389283,69.07755278982138,89.87196820661973
